"ID","明細ID","会計単位","経理区分","取引区分","起票日","借方科目ID","借方補助ID","借方補助整理","借方金額","貸方科目ID","貸方補助ID","貸方補助整理","貸方金額","摘要ID","コメント","元号","年","月","日","伝票確認","借方科目コード","貸方科目コード","決算終了","登録日","伝票番号","伝票連番","更新日","補助科目登録","印刷チェック"
5927,676,1,1,1,2010/03/31 0:00:00,44,0,0,\11952,114,0,0,\0,0,"電話料金","H",22,3,31,0,"13210","10102",1,2010/04/20 0:00:00,"H2203-0068",68,,,0
5928,677,1,1,1,2010/03/31 0:00:00,34,0,0,\449795,114,0,0,\0,0,"2月分　社保支払い","H",22,3,31,0,"13107","10102",1,2010/04/20 0:00:00,"H2203-0069",69,,,0
5929,678,1,1,1,2010/03/31 0:00:00,114,0,0,\92240,6,0,0,\0,0,"3月分　稲見町運営費","H",22,3,31,0,"10102","01301",1,2010/04/20 0:00:00,"H2203-0070",70,,,0
5930,679,1,1,1,2010/03/31 0:00:00,47,0,0,\32550,114,0,0,\0,0,"浄化槽清掃","H",22,3,31,0,"13213","10102",1,2010/04/20 0:00:00,"H2203-0071",71,,,0
5931,680,1,1,1,2010/03/31 0:00:00,58,0,0,\69600,114,0,0,\0,0,"園児用椅子","H",22,3,31,0,"13306","10102",1,2010/04/20 0:00:00,"H2203-0072",72,,,0
5932,681,1,1,1,2010/03/31 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,3,31,0,"10101","10102",1,2010/04/20 0:00:00,"H2203-0073",73,,,0
5933,614,1,1,1,2010/03/02 0:00:00,60,0,0,\8860,113,0,0,\0,0,"ｶﾞｽ料金","H",22,3,2,0,"13308","10101",1,2010/04/20 0:00:00,"H2203-0006",6,,,0
5934,615,1,1,1,2010/03/02 0:00:00,54,0,0,\2985,113,0,0,\0,0,"ｺﾞﾐ袋代","H",22,3,2,0,"13302","10101",1,2010/04/20 0:00:00,"H2203-0007",7,,,0
5935,618,1,1,1,2010/03/03 0:00:00,54,0,0,\738,113,0,0,\0,0,"ﾃｨｼｭ","H",22,3,3,0,"13302","10101",1,2010/04/20 0:00:00,"H2203-0010",10,,,0
5936,619,1,1,1,2010/03/03 0:00:00,38,0,0,\1150,113,0,0,\0,0,"ｲﾝｸ代","H",22,3,3,0,"13204","10101",1,2010/04/20 0:00:00,"H2203-0011",11,,,0
5937,626,1,1,1,2010/03/16 0:00:00,54,0,0,\13000,113,0,0,\0,0,"ｺﾞﾐ袋代","H",22,3,16,0,"13302","10101",1,2010/04/20 0:00:00,"H2203-0018",18,,,0
5938,627,1,1,1,2010/03/16 0:00:00,54,0,0,\2879,113,0,0,\0,0,"おしりふき","H",22,3,16,0,"13302","10101",1,2010/04/20 0:00:00,"H2203-0019",19,,,0
5939,628,1,1,1,2010/03/17 0:00:00,44,0,0,\18268,113,0,0,\0,0,"電話料金","H",22,3,17,0,"13210","10101",1,2010/04/20 0:00:00,"H2203-0020",20,,,0
5940,629,1,1,1,2010/03/17 0:00:00,36,0,0,\300,113,0,0,\0,0,"駐車料金","H",22,3,17,0,"13202","10101",1,2010/04/20 0:00:00,"H2203-0021",21,,,0
5941,634,1,1,1,2010/03/19 0:00:00,53,0,0,\21402,113,0,0,\0,0,"ﾐﾙｸ代","H",22,3,19,0,"13301","10101",1,2010/04/20 0:00:00,"H2203-0026",26,,,0
5942,635,1,1,1,2010/03/19 0:00:00,39,0,0,\29190,113,0,0,\0,0,"防災用ﾄｲﾚ他","H",22,3,19,0,"13205","10101",1,2010/04/20 0:00:00,"H2203-0027",27,,,0
5943,636,1,1,1,2010/03/19 0:00:00,58,0,0,\596,113,0,0,\0,0,"苺苗","H",22,3,19,0,"13306","10101",1,2010/04/20 0:00:00,"H2203-0028",28,,,0
5944,637,1,1,1,2010/03/19 0:00:00,37,0,0,\8550,113,0,0,\0,0,"職員用本","H",22,3,19,0,"13203","10101",1,2010/04/20 0:00:00,"H2203-0029",29,,,0
5945,638,1,1,1,2010/03/20 0:00:00,61,0,0,\7140,113,0,0,\0,0,"灯油代","H",22,3,20,0,"13309","10101",1,2010/04/20 0:00:00,"H2203-0030",30,,,0
5946,640,1,1,1,2010/03/23 0:00:00,51,0,0,\350,113,0,0,\0,0,"印紙代","H",22,3,23,0,"13217","10101",1,2010/04/20 0:00:00,"H2203-0032",32,,,0
5947,641,1,1,1,2010/03/24 0:00:00,53,0,0,\9940,113,0,0,\0,0,"肉代","H",22,3,24,0,"13301","10101",1,2010/04/20 0:00:00,"H2203-0033",33,,,0
5948,644,1,1,1,2010/03/25 0:00:00,58,0,0,\798,113,0,0,\0,0,"CD","H",22,3,25,0,"13306","10101",1,2010/04/20 0:00:00,"H2203-0036",36,,,0
5949,645,1,1,1,2010/03/25 0:00:00,53,0,0,\20350,113,0,0,\0,0,"保存食","H",22,3,25,0,"13301","10101",1,2010/04/20 0:00:00,"H2203-0037",37,,,0
5950,646,1,1,1,2010/03/25 0:00:00,37,0,0,\12000,113,0,0,\0,0,"職員用本","H",22,3,25,0,"13203","10101",1,2010/04/20 0:00:00,"H2203-0038",38,,,0
5951,651,1,1,1,2010/03/26 0:00:00,58,0,0,\3132,113,0,0,\0,0,"花代","H",22,3,26,0,"13306","10101",1,2010/04/20 0:00:00,"H2203-0043",43,,,0
5952,652,1,1,1,2010/03/26 0:00:00,54,0,0,\3156,113,0,0,\0,0,"ﾃｨｯｼｭ代","H",22,3,26,0,"13302","10101",1,2010/04/20 0:00:00,"H2203-0044",44,,,0
5953,653,1,1,1,2010/03/26 0:00:00,58,0,0,\6730,113,0,0,\0,0,"花代","H",22,3,26,0,"13306","10101",1,2010/04/20 0:00:00,"H2203-0045",45,,,0
5954,654,1,1,1,2010/03/26 0:00:00,53,0,0,\9000,113,0,0,\0,0,"饅頭","H",22,3,26,0,"13301","10101",1,2010/04/20 0:00:00,"H2203-0046",46,,,0
5955,665,1,1,1,2010/03/29 0:00:00,58,0,0,\30100,113,0,0,\0,0,"紙芝居","H",22,3,29,0,"13306","10101",1,2010/04/20 0:00:00,"H2203-0057",57,,,0
5956,666,1,1,1,2010/03/29 0:00:00,53,0,0,\13500,113,0,0,\0,0,"饅頭","H",22,3,29,0,"13301","10101",1,2010/04/20 0:00:00,"H2203-0058",58,,,0
5957,667,1,1,1,2010/03/29 0:00:00,36,0,0,\400,113,0,0,\0,0,"駐車料金","H",22,3,29,0,"13202","10101",1,2010/04/20 0:00:00,"H2203-0059",59,,,0
5958,668,1,1,1,2010/03/29 0:00:00,48,0,0,\420,113,0,0,\0,0,"振込手数料","H",22,3,29,0,"13214","10101",1,2010/04/20 0:00:00,"H2203-0060",60,,,0
5959,671,1,1,1,2010/03/30 0:00:00,44,0,0,\16267,113,0,0,\0,0,"電話料金","H",22,3,30,0,"13210","10101",1,2010/04/20 0:00:00,"H2203-0063",63,,,0
5960,682,1,1,1,2010/03/31 0:00:00,53,0,0,\8510,113,0,0,\0,0,"お菓子","H",22,3,31,0,"13301","10101",1,2010/04/20 0:00:00,"H2203-0074",74,,,0
5961,683,1,1,1,2010/03/31 0:00:00,54,0,0,\1192,113,0,0,\0,0,"ﾃｨｯｼｭ","H",22,3,31,0,"13302","10101",1,2010/04/20 0:00:00,"H2203-0075",75,,,0
5962,684,1,1,1,2010/03/31 0:00:00,58,0,0,\1760,113,0,0,\0,0,"花代","H",22,3,31,0,"13306","10101",1,2010/04/20 0:00:00,"H2203-0076",76,,,0
5963,685,1,1,1,2010/03/31 0:00:00,44,0,0,\12600,113,0,0,\0,0,"共立ｻｰﾋﾞｽ　ｲﾝﾀｰﾈｯﾄ","H",22,3,31,0,"13210","10101",1,2010/04/20 0:00:00,"H2203-0077",77,,,0
5964,686,1,1,1,2010/03/31 0:00:00,61,0,0,\9912,113,0,0,\0,0,"灯油代","H",22,3,31,0,"13309","10101",1,2010/04/20 0:00:00,"H2203-0078",78,,,0
5965,687,1,1,1,2010/03/31 0:00:00,61,0,0,\7140,113,0,0,\0,0,"灯油代","H",22,3,31,0,"13309","10101",1,2010/04/20 0:00:00,"H2203-0079",79,,,0
5966,688,1,1,1,2010/03/31 0:00:00,36,0,0,\7000,113,0,0,\0,0,"3月分　職員旅費","H",22,3,31,0,"13202","10101",1,2010/04/20 0:00:00,"H2203-0080",80,,,0
5967,689,1,1,1,2010/03/31 0:00:00,60,0,0,\8390,113,0,0,\0,0,"ｶﾞｽ料金","H",22,3,31,0,"13308","10101",1,2010/04/20 0:00:00,"H2203-0081",81,,,0
5968,690,1,1,1,2010/03/31 0:00:00,43,0,0,\60085,142,0,0,\0,0,"ﾄﾗｯｸ車検","H",22,3,31,0,"13209","11102",1,2010/04/20 0:00:00,"H2203-0082",82,2010/05/12 0:00:00,,0
5969,691,1,1,1,2010/03/31 0:00:00,47,0,0,\89145,142,0,0,\0,0,"K・Iｼｽﾃﾑ　会計処理料","H",22,3,31,0,"13213","11102",1,2010/04/20 0:00:00,"H2203-0083",83,,,0
5970,692,1,1,1,2010/03/31 0:00:00,47,0,0,\13000,142,0,0,\0,0,"3月分　ｺﾞﾐ処理","H",22,3,31,0,"13213","11102",1,2010/04/20 0:00:00,"H2203-0084",84,,,0
5971,693,1,1,1,2010/03/31 0:00:00,53,0,0,\118467,142,0,0,\0,0,"3月分　給食材料代","H",22,3,31,0,"13301","11102",1,2010/04/20 0:00:00,"H2203-0085",85,,,0
5972,694,1,1,1,2010/03/31 0:00:00,53,0,0,\22366,142,0,0,\0,0,"3月分　ﾐﾙｸ代","H",22,3,31,0,"13301","11102",1,2010/04/20 0:00:00,"H2203-0086",86,,,0
5973,695,1,1,1,2010/03/31 0:00:00,35,0,0,\4240,142,0,0,\0,0,"検便代","H",22,3,31,0,"13201","11102",1,2010/04/20 0:00:00,"H2203-0087",87,,,0
5974,696,1,1,1,2010/03/31 0:00:00,53,0,0,\23720,142,0,0,\0,0,"3月分　肉代","H",22,3,31,0,"13301","11102",1,2010/04/20 0:00:00,"H2203-0088",88,,,0
5975,697,1,1,1,2010/03/31 0:00:00,166,0,0,\17000,142,0,0,\0,0,"仏教保育会費","H",22,3,31,0,"13219","11102",1,2010/04/20 0:00:00,"H2203-0089",89,,,0
5976,698,1,1,1,2010/03/31 0:00:00,44,0,0,\12600,142,0,0,\0,0,"共立ｻｰﾋﾞｽ　ｲﾝﾀｰﾈｯﾄ","H",22,3,31,0,"13210","11102",1,2010/04/20 0:00:00,"H2203-0090",90,,,0
5977,655,1,1,1,2010/03/26 0:00:00,29,0,0,\2090200,171,0,0,\0,0,"3月分　職員本俸","H",22,3,26,0,"13102","10113",1,2010/04/20 0:00:00,"H2203-0047",47,,,0
5978,656,1,1,1,2010/03/26 0:00:00,30,0,0,\263910,171,0,0,\0,0,"3月分　職員諸手当","H",22,3,26,0,"13103","10113",1,2010/04/20 0:00:00,"H2203-0048",48,,,0
5979,657,1,1,1,2010/03/26 0:00:00,31,0,0,\480250,171,0,0,\0,0,"3月分　非常勤賃金","H",22,3,26,0,"13104","10113",1,2010/04/20 0:00:00,"H2203-0049",49,,,0
5980,658,1,1,1,2010/03/26 0:00:00,171,0,0,\7111,34,0,0,\0,0,"3月分　雇用預り","H",22,3,26,0,"10113","13107",1,2010/04/20 0:00:00,"H2203-0050",50,,,0
5981,659,1,1,1,2010/03/26 0:00:00,171,0,0,\229933,34,0,0,\0,0,"3月分　社保預り","H",22,3,26,0,"10113","13107",1,2010/04/20 0:00:00,"H2203-0051",51,,,0
5982,660,1,1,1,2010/03/26 0:00:00,171,0,0,\43400,143,0,0,\0,0,"3月分　所得税預り","H",22,3,26,0,"10113","11103",1,2010/04/20 0:00:00,"H2203-0052",52,,,0
5983,661,1,1,1,2010/03/26 0:00:00,171,0,0,\144300,143,0,0,\0,0,"3月分　住民税預り","H",22,3,26,0,"10113","11103",1,2010/04/20 0:00:00,"H2203-0053",53,,,0
5984,672,1,1,1,2010/03/30 0:00:00,30,0,0,\784250,171,0,0,\0,0,"春期分　賞与","H",22,3,30,0,"13103","10113",1,2010/04/20 0:00:00,"H2203-0064",64,,,0
5985,673,1,1,1,2010/03/30 0:00:00,171,0,0,\3134,34,0,0,\0,0,"春期分　雇用預り","H",22,3,30,0,"10113","13107",1,2010/04/20 0:00:00,"H2203-0065",65,,,0
5986,674,1,1,1,2010/03/30 0:00:00,171,0,0,\100465,34,0,0,\0,0,"春期分　社保預り","H",22,3,30,0,"10113","13107",1,2010/04/20 0:00:00,"H2203-0066",66,,,0
5987,675,1,1,1,2010/03/30 0:00:00,171,0,0,\19495,143,0,0,\0,0,"春期分　所得税預り","H",22,3,30,0,"10113","11103",1,2010/04/20 0:00:00,"H2203-0067",67,,,0
5988,623,1,1,1,2010/03/15 0:00:00,114,0,0,\2379320,6,0,0,\0,0,"3月分　加古川市運営費","H",22,3,15,0,"10102","01301",1,2010/04/20 0:00:00,"H2203-0015",15,,,0
5989,699,1,1,1,2010/03/31 0:00:00,41,0,0,\76000,60,0,0,\0,0,"事務費へ10％按分","H",22,3,31,0,"13207","13308",1,2010/04/20 0:00:00,"H2203-0091",91,,,0
5990,700,1,1,1,2010/03/31 0:00:00,42,0,0,\11000,61,0,0,\0,0,"事務費へ10％按分","H",22,3,31,0,"13208","13309",1,2010/04/20 0:00:00,"H2203-0092",92,,,0
5991,701,1,1,1,2010/03/31 0:00:00,116,0,0,\1900000,8,0,0,\0,0,,"H",22,3,31,0,"10106","01501",1,2010/05/12 0:00:00,"H2203-0093",93,2010/05/14 0:00:00,,0
5992,702,1,1,1,2010/03/31 0:00:00,116,0,0,\96000,8,0,0,\0,0,"地域活動事業補助","H",22,3,31,0,"10106","01501",1,2010/05/12 0:00:00,"H2203-0094",94,2010/05/12 0:00:00,,0
5993,703,1,1,1,2010/03/31 0:00:00,116,0,0,\3274500,8,0,0,\0,0,"臨時運営費","H",22,3,31,0,"10106","01501",1,2010/05/12 0:00:00,"H2203-0095",95,2010/05/12 0:00:00,,0
5994,704,1,1,1,2010/03/31 0:00:00,116,0,0,\727000,8,0,0,\0,0,"県運営交付金","H",22,3,31,0,"10106","01501",1,2010/05/12 0:00:00,"H2203-0096",96,2010/05/12 0:00:00,,0
5995,705,1,1,1,2010/03/31 0:00:00,34,0,0,\677463,142,0,0,\0,0,"3月分　社保未払い分","H",22,3,31,0,"13107","11102",1,2010/05/12 0:00:00,"H2203-0097",97,2010/05/14 0:00:00,,0
5996,605,1,1,1,2010/02/26 0:00:00,114,0,0,\181700,6,0,0,\0,0,"2月分　高砂市運営費","H",22,2,26,0,"10102","01301",1,2010/05/12 0:00:00,"H2202-0039",39,2010/05/12 0:00:00,,0
5997,706,1,1,1,2010/03/31 0:00:00,116,0,0,\1885500,8,0,0,\0,0,"延長保育事業補助","H",22,3,31,0,"10106","01501",1,2010/05/14 0:00:00,"H2203-0098",98,2010/05/14 0:00:00,,0
5999,669,1,1,1,2010/03/29 0:00:00,31,,0,\100000,114,,0,\0,0,"処遇手当","H",22,3,29,0,"13104","10102",1,2010/05/14 0:00:00,"H2203-0061",61,2010/05/14 0:00:00,,0
6000,707,1,1,1,2010/03/31 0:00:00,38,0,0,\12965,142,0,0,\0,0,"フジヤ","H",22,3,31,0,"13204","11102",1,2010/05/14 0:00:00,"H2203-0099",99,2010/05/21 0:00:00,,0
6001,708,1,1,1,2010/03/31 0:00:00,30,0,0,\1304250,142,0,0,\0,0,"園長他賞与未払い分","H",22,3,31,1,"13103","11102",1,2010/05/14 0:00:00,"H2203-0100",100,2010/05/19 0:00:00,,0
6002,709,1,1,2,2010/03/31 0:00:00,93,0,0,\853430,130,0,0,\0,0,"21年度減価償却　器具備品","H",22,3,31,1,"24101","10305",1,2010/05/14 0:00:00,"H2203-0101",101,2010/05/19 0:00:00,,0
6006,710,1,1,2,2010/03/31 0:00:00,93,0,0,\19999,129,0,0,\0,0,"21年度減価償却　車両","H",22,3,31,0,"24101","10304",1,2010/05/14 0:00:00,"H2203-0102",102,2010/05/14 0:00:00,,0
6007,711,1,1,2,2010/03/31 0:00:00,153,0,0,\1207634,89,0,0,\0,0,"21年度国庫補助金取崩","H",22,3,31,0,"11401","21201",1,2010/05/14 0:00:00,"H2203-0103",103,2010/05/14 0:00:00,,0
6008,712,1,1,2,2010/03/31 0:00:00,93,0,0,\1304626,123,0,0,\0,0,"21年度減価償却　建物","H",22,3,31,0,"24101","10201",1,2010/05/14 0:00:00,"H2203-0104",104,2010/05/14 0:00:00,,0
6009,713,1,1,2,2010/03/31 0:00:00,93,,0,\130287,126,,0,\0,0,"21年度減価償却　他建物","H",22,3,31,0,"24101","10301",1,2010/05/14 0:00:00,"H2203-0105",105,2010/05/14 0:00:00,,0
6010,714,1,1,1,2010/03/31 0:00:00,194,0,0,\500000,142,0,0,\0,0,"積立預金に積立","H",22,3,31,0,"15304","11102",1,2010/05/19 0:00:00,"H2203-0106",106,2010/05/21 0:00:00,,0
6011,715,1,1,2,2010/03/31 0:00:00,138,0,0,\500000,194,0,0,\0,0,"積立預金に振替","H",22,3,31,0,"10314","15304",1,2010/05/19 0:00:00,"H2203-0107",107,2010/05/21 0:00:00,,0
6012,716,1,1,2,2010/03/31 0:00:00,201,0,0,\500000,198,0,0,\0,0,"積立預金に振替","H",22,3,31,0,"27404","11504",1,2010/05/19 0:00:00,"H2203-0108",108,2010/05/21 0:00:00,,0
6013,717,1,1,1,2010/04/01 0:00:00,48,0,0,\420,114,0,0,\0,0,"振込手数料","H",22,4,1,0,"13214","10102",0,2010/06/15 0:00:00,"H2204-0001",1,2010/09/30 0:00:00,,0
6014,721,1,1,1,2010/04/02 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,4,2,0,"10101","10102",0,2010/06/15 0:00:00,"H2204-0005",5,2010/09/30 0:00:00,,0
6015,723,1,1,1,2010/04/05 0:00:00,50,0,0,\39900,114,0,0,\0,0,"ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",22,4,5,0,"13216","10102",0,2010/06/15 0:00:00,"H2204-0007",7,,,0
6016,724,1,1,1,2010/04/05 0:00:00,50,0,0,\42588,114,0,0,\0,0,"ﾆﾎﾝGE","H",22,4,5,0,"13216","10102",0,2010/06/15 0:00:00,"H2204-0008",8,,,0
6017,725,1,1,1,2010/04/06 0:00:00,44,0,0,\5787,114,0,0,\0,0,"ｿﾌﾄﾊﾞﾝｸ","H",22,4,6,0,"13210","10102",0,2010/06/15 0:00:00,"H2204-0009",9,,,0
6018,726,1,1,1,2010/04/07 0:00:00,142,0,0,\89145,114,0,0,\0,0,"KIｼｽﾃﾑ","H",22,4,7,0,"11102","10102",0,2010/06/15 0:00:00,"H2204-0010",10,,,0
6019,727,1,1,1,2010/04/07 0:00:00,142,0,0,\118467,114,0,0,\0,0,"3月分　給食材料代","H",22,4,7,0,"11102","10102",0,2010/06/15 0:00:00,"H2204-0011",11,,,0
6020,732,1,1,1,2010/04/09 0:00:00,143,0,0,\160087,114,0,0,\0,0,"税金等支払い","H",22,4,9,0,"11103","10102",0,2010/06/15 0:00:00,"H2204-0016",16,,,0
6021,733,1,1,1,2010/04/09 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,4,9,0,"10101","10102",0,2010/06/15 0:00:00,"H2204-0017",17,,,0
6022,739,1,1,1,2010/04/15 0:00:00,60,0,0,\17647,114,0,0,\0,0,"水道料金","H",22,4,15,0,"13308","10102",0,2010/06/15 0:00:00,"H2204-0023",23,,,0
6023,740,1,1,1,2010/04/16 0:00:00,114,0,0,\2645020,6,0,0,\0,0,"4月分　加古川市運営費","H",22,4,16,0,"10102","01301",0,2010/06/15 0:00:00,"H2204-0024",24,,,0
6024,741,1,1,1,2010/04/19 0:00:00,69,0,0,\84750,114,0,0,\0,0,"22年度　園児保険","H",22,4,19,0,"13325","10102",0,2010/06/15 0:00:00,"H2204-0025",25,,,0
6025,742,1,1,1,2010/04/20 0:00:00,114,0,0,\172700,6,0,0,\0,0,"4月分　稲見町運営費","H",22,4,20,0,"10102","01301",0,2010/06/15 0:00:00,"H2204-0026",26,,,0
6026,747,1,1,1,2010/04/23 0:00:00,114,0,0,\63760,6,0,0,\0,0,"4月分　高砂市運営費","H",22,4,23,0,"10102","01301",0,2010/06/15 0:00:00,"H2204-0031",31,,,0
6027,750,1,1,1,2010/04/26 0:00:00,53,0,0,\730,114,0,0,\0,0,"購買代金","H",22,4,26,0,"13301","10102",0,2010/06/15 0:00:00,"H2204-0034",34,,,0
6028,751,1,1,1,2010/04/26 0:00:00,171,0,0,\1948264,114,0,0,\0,0,"4月分　職員給与","H",22,4,26,0,"10113","10102",0,2010/06/15 0:00:00,"H2204-0035",35,,,0
6029,752,1,1,1,2010/04/26 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,4,26,0,"10101","10102",0,2010/06/15 0:00:00,"H2204-0036",36,,,0
6030,762,1,1,1,2010/04/27 0:00:00,44,0,0,\3045,114,0,0,\0,0,"4月分　SO-NET","H",22,4,27,0,"13210","10102",0,2010/06/15 0:00:00,"H2204-0046",46,,,0
6031,763,1,1,1,2010/04/28 0:00:00,60,0,0,\42910,114,0,0,\0,0,"4月分　電気料金","H",22,4,28,0,"13308","10102",0,2010/06/15 0:00:00,"H2204-0047",47,,,0
6032,764,1,1,1,2010/04/28 0:00:00,114,0,0,\10000,143,0,0,\0,0,"兵庫県社より","H",22,4,28,0,"10102","11103",0,2010/06/15 0:00:00,"H2204-0048",48,,,0
6033,773,1,1,1,2010/04/30 0:00:00,44,0,0,\12597,114,0,0,\0,0,"4月分　電話料金","H",22,4,30,0,"13210","10102",0,2010/06/15 0:00:00,"H2204-0057",57,,,0
6034,774,1,1,1,2010/04/30 0:00:00,60,0,0,\2100,114,0,0,\0,0,"4月分　ｶﾞｽ料金","H",22,4,30,0,"13308","10102",0,2010/06/15 0:00:00,"H2204-0058",58,,,0
6035,775,1,1,1,2010/04/30 0:00:00,142,0,0,\677463,114,0,0,\0,0,"3月分　社保支払い","H",22,4,30,0,"11102","10102",0,2010/06/15 0:00:00,"H2204-0059",59,,,0
6036,718,1,1,1,2010/04/01 0:00:00,53,0,0,\24000,113,0,0,\0,0,"饅頭","H",22,4,1,0,"13301","10101",0,2010/06/15 0:00:00,"H2204-0002",2,,,0
6037,719,1,1,1,2010/04/01 0:00:00,58,0,0,\11325,113,0,0,\0,0,"花","H",22,4,1,0,"13306","10101",0,2010/06/15 0:00:00,"H2204-0003",3,,,0
6038,720,1,1,1,2010/04/01 0:00:00,142,0,0,\60085,113,0,0,\0,0,"ﾄﾗｯｸ車検","H",22,4,1,0,"11102","10101",0,2010/06/15 0:00:00,"H2204-0004",4,,,0
6039,728,1,1,1,2010/04/07 0:00:00,53,0,0,\36000,113,0,0,\0,0,"4月分　ﾐﾙｸ代","H",22,4,7,0,"13301","10101",0,2010/06/15 0:00:00,"H2204-0012",12,,,0
6040,729,1,1,1,2010/04/08 0:00:00,142,0,0,\13000,113,0,0,\0,0,"3月分　ｺﾞﾐ処理","H",22,4,8,0,"11102","10101",0,2010/06/15 0:00:00,"H2204-0013",13,,,0
6041,730,1,1,1,2010/04/08 0:00:00,142,0,0,\22366,113,0,0,\0,0,"3月分　ﾐﾙｸ代","H",22,4,8,0,"11102","10101",0,2010/06/15 0:00:00,"H2204-0014",14,,,0
6042,731,1,1,1,2010/04/08 0:00:00,142,0,0,\17000,113,0,0,\0,0,"仏教保育協会","H",22,4,8,0,"11102","10101",0,2010/06/15 0:00:00,"H2204-0015",15,,,0
6043,734,1,1,1,2010/04/13 0:00:00,58,0,0,\6980,113,0,0,\0,0,"ﾃｰﾌﾞﾙ","H",22,4,13,0,"13306","10101",0,2010/06/15 0:00:00,"H2204-0018",18,,,0
6044,735,1,1,1,2010/04/13 0:00:00,54,0,0,\1652,113,0,0,\0,0,"おしりふき","H",22,4,13,0,"13302","10101",0,2010/06/15 0:00:00,"H2204-0019",19,,,0
6045,736,1,1,1,2010/04/13 0:00:00,51,0,0,\2000,113,0,0,\0,0,"印紙","H",22,4,13,0,"13217","10101",0,2010/06/15 0:00:00,"H2204-0020",20,,,0
6046,737,1,1,1,2010/04/13 0:00:00,36,0,0,\600,113,0,0,\0,0,"駐車料金","H",22,4,13,0,"13202","10101",0,2010/06/15 0:00:00,"H2204-0021",21,,,0
6047,738,1,1,1,2010/04/13 0:00:00,62,0,0,\4200,113,0,0,\0,0,"食器洗機","H",22,4,13,0,"13310","10101",0,2010/06/15 0:00:00,"H2204-0022",22,,,0
6048,743,1,1,1,2010/04/21 0:00:00,54,0,0,\4380,113,0,0,\0,0,"ﾃｨｯｼｭ","H",22,4,21,0,"13302","10101",0,2010/06/15 0:00:00,"H2204-0027",27,,,0
6049,744,1,1,1,2010/04/21 0:00:00,53,0,0,\4368,113,0,0,\0,0,"お菓子","H",22,4,21,0,"13301","10101",0,2010/06/15 0:00:00,"H2204-0028",28,,,0
6050,745,1,1,1,2010/04/21 0:00:00,36,0,0,\900,113,0,0,\0,0,"駐車料金","H",22,4,21,0,"13202","10101",0,2010/06/15 0:00:00,"H2204-0029",29,,,0
6051,746,1,1,1,2010/04/21 0:00:00,166,0,0,\61000,113,0,0,\0,0,"保育協会費","H",22,4,21,0,"13219","10101",0,2010/06/15 0:00:00,"H2204-0030",30,,,0
6052,748,1,1,1,2010/04/23 0:00:00,47,0,0,\5500,113,0,0,\0,0,"水質検査","H",22,4,23,0,"13213","10101",0,2010/06/15 0:00:00,"H2204-0032",32,,,0
6053,749,1,1,1,2010/04/23 0:00:00,58,0,0,\13288,113,0,0,\0,0,"玩具","H",22,4,23,0,"13306","10101",0,2010/06/15 0:00:00,"H2204-0033",33,,,0
6054,753,1,1,1,2010/04/26 0:00:00,142,0,0,\23720,113,0,0,\0,0,"3月分　肉代","H",22,4,26,0,"11102","10101",0,2010/06/15 0:00:00,"H2204-0037",37,,,0
6055,754,1,1,1,2010/04/26 0:00:00,54,0,0,\1080,113,0,0,\0,0,"ｵｽﾊﾞﾝ","H",22,4,26,0,"13302","10101",0,2010/06/15 0:00:00,"H2204-0038",38,,,0
6056,765,1,1,1,2010/04/28 0:00:00,62,0,0,\4301,113,0,0,\0,0,"台所用品","H",22,4,28,0,"13310","10101",0,2010/06/15 0:00:00,"H2204-0049",49,,,0
6057,766,1,1,1,2010/04/28 0:00:00,58,0,0,\2310,113,0,0,\0,0,"植木鉢","H",22,4,28,0,"13306","10101",0,2010/06/15 0:00:00,"H2204-0050",50,,,0
6058,767,1,1,1,2010/04/28 0:00:00,58,0,0,\2364,113,0,0,\0,0,"肥料","H",22,4,28,0,"13306","10101",0,2010/06/15 0:00:00,"H2204-0051",51,,,0
6059,768,1,1,1,2010/04/28 0:00:00,44,0,0,\8268,113,0,0,\0,0,"4月分　電話料金","H",22,4,28,0,"13210","10101",0,2010/06/15 0:00:00,"H2204-0052",52,,,0
6060,769,1,1,1,2010/04/29 0:00:00,61,0,0,\8762,113,0,0,\0,0,"4月分　灯油代","H",22,4,29,0,"13309","10101",0,2010/06/15 0:00:00,"H2204-0053",53,,,0
6061,770,1,1,1,2010/04/29 0:00:00,142,0,0,\12600,113,0,0,\0,0,"共立ｻｰﾋﾞｽ","H",22,4,29,0,"11102","10101",0,2010/06/15 0:00:00,"H2204-0054",54,,,0
6062,771,1,1,1,2010/04/29 0:00:00,43,0,0,\4800,113,0,0,\0,0,"PC修理","H",22,4,29,0,"13209","10101",0,2010/06/15 0:00:00,"H2204-0055",55,,,0
6063,776,1,1,1,2010/04/30 0:00:00,60,0,0,\9330,113,0,0,\0,0,"4月分　ｶﾞｽ料金","H",22,4,30,0,"13308","10101",0,2010/06/15 0:00:00,"H2204-0060",60,,,0
