"ID","明細ID","会計単位","経理区分","取引区分","起票日","借方科目ID","借方補助ID","借方補助整理","借方金額","貸方科目ID","貸方補助ID","貸方補助整理","貸方金額","摘要ID","コメント","元号","年","月","日","伝票確認","借方科目コード","貸方科目コード","決算終了","登録日","伝票番号","伝票連番","更新日","補助科目登録","印刷チェック"
37361,223,1,3,1,2011/05/06 0:00:00,58,0,0,\5850,163,0,0,\0,0,"ｾﾝﾄﾗﾙ　帽子代他(若草)","H",23,5,6,0,"13306","10112",1,2011/06/15 0:00:00,"H2305-0031",31,2011/06/15 0:00:00,,0
37362,224,1,3,1,2011/05/06 0:00:00,58,0,0,\34350,163,0,0,\0,0,"ｾﾝﾄﾗﾙ　帽子代他","H",23,5,6,0,"13306","10112",1,2011/06/15 0:00:00,"H2305-0032",32,2011/06/15 0:00:00,,0
37363,217,1,3,1,2011/05/06 0:00:00,58,0,0,\61568,163,0,0,\0,0,"白鷺保育社　出席ﾌﾞｯｸ","H",23,5,6,0,"13306","10112",1,2011/06/15 0:00:00,"H2305-0025",25,2011/06/15 0:00:00,,0
37364,225,1,3,1,2011/05/06 0:00:00,53,0,0,\5680,113,0,0,\0,0,"池田製菓　柏餅","H",23,5,6,0,"13301","10101",1,2011/06/15 0:00:00,"H2305-0033",33,2011/06/15 0:00:00,,0
37365,213,1,3,1,2011/05/06 0:00:00,38,0,0,\8230,114,0,0,\0,0,"第一電子(若草)","H",23,5,6,0,"13204","10102",1,2011/06/15 0:00:00,"H2305-0021",21,2011/06/15 0:00:00,,0
37366,203,1,3,1,2011/05/02 0:00:00,114,0,0,\6500,7,0,0,\0,0,"4月分　一時保育料","H",23,5,2,0,"10102","01401",1,2011/06/15 0:00:00,"H2305-0011",11,2011/06/15 0:00:00,,0
37367,197,1,3,1,2011/05/02 0:00:00,44,0,0,\7578,114,0,0,\0,0,"4月分　電話料金","H",23,5,2,0,"13210","10102",1,2011/06/15 0:00:00,"H2305-0005",5,2011/06/15 0:00:00,,0
37368,201,1,3,1,2011/05/02 0:00:00,113,0,0,\70000,114,0,0,\0,0,"小口現金引出し","H",23,5,2,0,"10101","10102",1,2011/06/15 0:00:00,"H2305-0009",9,2011/06/15 0:00:00,,0
37369,205,1,3,1,2011/05/02 0:00:00,39,0,0,\628,113,0,0,\0,0,"ﾎｰﾑｽﾄｯｸ　朱肉","H",23,5,2,0,"13205","10101",1,2011/06/15 0:00:00,"H2305-0013",13,2011/06/15 0:00:00,,0
37370,207,1,3,1,2011/05/02 0:00:00,58,0,0,\218,113,0,0,\0,0,"ﾎｰﾑｽﾄｯｸ　野菜種代","H",23,5,2,0,"13306","10101",1,2011/06/15 0:00:00,"H2305-0015",15,2011/06/15 0:00:00,,0
37371,199,1,3,1,2011/05/02 0:00:00,142,0,0,\1113714,114,0,0,\0,0,"3月分　社保支払い","H",23,5,2,0,"11102","10102",1,2011/06/15 0:00:00,"H2305-0007",7,2011/06/15 0:00:00,,0
37372,195,1,3,1,2011/05/01 0:00:00,63,0,0,\608,113,0,0,\0,0,"ﾅﾌｺ　ﾀｯﾊﾟ","H",23,5,1,0,"13311","10101",1,2011/06/15 0:00:00,"H2305-0003",3,2011/06/15 0:00:00,,0
37373,193,1,3,1,2011/05/01 0:00:00,38,0,0,\638,113,0,0,\0,0,"ｲｵﾝ　ｲﾝﾃﾞｯｸｽ","H",23,5,1,0,"13204","10101",1,2011/06/15 0:00:00,"H2305-0001",1,2011/06/15 0:00:00,,0
37374,190,1,3,1,2011/04/30 0:00:00,44,0,0,\1280,113,0,0,\0,0,"ﾔﾏﾄ　宅急便","H",23,4,30,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0190",190,2011/06/06 0:00:00,,0
37375,191,1,3,1,2011/04/30 0:00:00,58,0,0,\188,113,0,0,\0,0,"ｲｵﾝ　紙皿","H",23,4,30,0,"13306","10101",1,2011/06/06 0:00:00,"H2304-0191",191,2011/06/15 0:00:00,,0
37376,192,1,3,1,2011/04/30 0:00:00,36,0,0,\4292,113,0,0,\0,0,"4月分　職員旅費","H",23,4,30,0,"13202","10101",1,2011/06/06 0:00:00,"H2304-0192",192,2011/06/06 0:00:00,,0
37377,178,1,3,1,2011/04/28 0:00:00,60,0,0,\51483,114,0,0,\0,0,"4月分　電気料金","H",23,4,28,0,"13308","10102",1,2011/06/06 0:00:00,"H2304-0178",178,2011/06/06 0:00:00,,0
37378,179,1,3,1,2011/04/28 0:00:00,54,0,0,\1494,113,0,0,\0,0,"ﾗｲﾌｫｰﾄ　ｺﾞﾑ手袋","H",23,4,28,0,"13302","10101",1,2011/06/06 0:00:00,"H2304-0179",179,2011/06/06 0:00:00,,0
37379,180,1,3,1,2011/04/28 0:00:00,64,0,0,\1110,113,0,0,\0,0,"播州交通　ﾀｸｼｰ(若草)","H",23,4,28,0,"13312","10101",1,2011/06/06 0:00:00,"H2304-0180",180,2011/06/06 0:00:00,,0
37380,181,1,3,1,2011/04/28 0:00:00,64,0,0,\1110,113,0,0,\0,0,"播州交通　ﾀｸｼｰ(若草)","H",23,4,28,0,"13312","10101",1,2011/06/06 0:00:00,"H2304-0181",181,2011/06/06 0:00:00,,0
37381,182,1,3,1,2011/04/28 0:00:00,58,0,0,\10500,163,0,0,\0,0,"4月分　体操教室","H",23,4,28,0,"13306","10112",1,2011/06/06 0:00:00,"H2304-0182",182,2011/06/06 0:00:00,,0
37382,183,1,3,1,2011/04/28 0:00:00,60,0,0,\12994,114,0,0,\0,0,"4月分　ｶﾞｽ料金","H",23,4,28,0,"13308","10102",1,2011/06/06 0:00:00,"H2304-0183",183,2011/06/06 0:00:00,,0
37383,184,1,3,1,2011/04/28 0:00:00,114,0,0,\140,12,0,0,\0,0,"定期利息","H",23,4,28,0,"10102","01901",1,2011/06/06 0:00:00,"H2304-0184",184,2011/06/06 0:00:00,,0
37384,185,1,3,1,2011/04/28 0:00:00,60,0,0,\37000,114,0,0,\0,0,"4月分　電気料金(若草)","H",23,4,28,0,"13308","10102",1,2011/06/06 0:00:00,"H2304-0185",185,2011/06/06 0:00:00,,0
37385,186,1,3,1,2011/04/28 0:00:00,114,0,0,\104040,6,0,0,\0,0,"4月分　三田市運営費","H",23,4,28,0,"10102","01301",1,2011/06/06 0:00:00,"H2304-0186",186,2011/06/06 0:00:00,,0
37386,187,1,3,1,2011/04/28 0:00:00,114,0,0,\1408,12,0,0,\0,0,"定期利息","H",23,4,28,0,"10102","01901",1,2011/06/06 0:00:00,"H2304-0187",187,2011/06/06 0:00:00,,0
37387,169,1,3,1,2011/04/27 0:00:00,113,0,0,\10000,114,0,0,\0,0,"小口現金引出し","H",23,4,27,0,"10101","10102",1,2011/06/06 0:00:00,"H2304-0169",169,2011/06/06 0:00:00,,0
37388,170,1,3,1,2011/04/27 0:00:00,58,0,0,\980,113,0,0,\0,0,"ﾀﾞｲｷ　ﾎﾟﾝﾌﾟ","H",23,4,27,0,"13306","10101",1,2011/06/06 0:00:00,"H2304-0170",170,2011/06/06 0:00:00,,0
37389,171,1,3,1,2011/04/27 0:00:00,44,0,0,\4880,114,0,0,\0,0,"ﾔﾌｰ使用料","H",23,4,27,0,"13210","10102",1,2011/06/06 0:00:00,"H2304-0171",171,2011/06/06 0:00:00,,0
37390,172,1,0,1,2011/04/27 0:00:00,45,0,0,\1404,114,0,0,\0,0,"会議費","H",23,4,27,0,"13211","10102",1,2011/06/06 0:00:00,"H2304-0172",172,2011/06/06 0:00:00,,0
37391,150,1,3,1,2011/04/26 0:00:00,205,0,0,\51986,163,0,0,\0,0,"4月分　退職共済法人分","H",23,4,26,0,"15403","10112",1,2011/06/06 0:00:00,"H2304-0150",150,2011/06/06 0:00:00,,0
37392,151,1,3,1,2011/04/26 0:00:00,58,0,0,\12745,114,0,0,\0,0,"ﾊﾞｽ遠足負担金","H",23,4,26,0,"13306","10102",1,2011/06/06 0:00:00,"H2304-0151",151,2011/06/06 0:00:00,,0
37393,152,1,3,2,2011/04/26 0:00:00,204,0,0,\51986,205,0,0,\0,0,"4月分　退職共済振替","H",23,4,26,0,"10321","15403",1,2011/06/06 0:00:00,"H2304-0152",152,2011/06/06 0:00:00,,0
37394,153,1,3,1,2011/04/26 0:00:00,58,0,0,\3150,113,0,0,\0,0,"日本総合園芸　花(若草)","H",23,4,26,0,"13306","10101",1,2011/06/06 0:00:00,"H2304-0153",153,2011/06/06 0:00:00,,0
37395,154,1,3,1,2011/04/26 0:00:00,58,0,0,\3150,113,0,0,\0,0,"日本総合園芸　花","H",23,4,26,0,"13306","10101",1,2011/06/06 0:00:00,"H2304-0154",154,2011/06/06 0:00:00,,0
37396,155,1,3,1,2011/04/26 0:00:00,143,0,0,\51986,163,0,0,\0,0,"4月分　退職共済預り分","H",23,4,26,0,"11103","10112",1,2011/06/06 0:00:00,"H2304-0155",155,2011/06/06 0:00:00,,0
37397,156,1,3,1,2011/04/26 0:00:00,48,0,0,\840,113,0,0,\0,0,"残高証明書","H",23,4,26,0,"13214","10101",1,2011/06/06 0:00:00,"H2304-0156",156,2011/06/06 0:00:00,,0
37398,157,1,3,1,2011/04/26 0:00:00,48,0,0,\330,113,0,0,\0,0,"振込手数料","H",23,4,26,0,"13214","10101",1,2011/06/06 0:00:00,"H2304-0157",157,2011/06/06 0:00:00,,0
37399,141,1,3,1,2011/04/25 0:00:00,114,0,0,\700,12,0,0,\0,0,"定期利息","H",23,4,25,0,"10102","01901",1,2011/06/06 0:00:00,"H2304-0141",141,2011/06/06 0:00:00,,0
37400,142,1,3,1,2011/04/25 0:00:00,45,0,0,\742,113,0,0,\0,0,"MV　角砂糖","H",23,4,25,0,"13211","10101",1,2011/06/06 0:00:00,"H2304-0142",142,2011/06/06 0:00:00,,0
37401,143,1,3,1,2011/04/25 0:00:00,114,0,0,\700,12,0,0,\0,0,"定期利息","H",23,4,25,0,"10102","01901",1,2011/06/06 0:00:00,"H2304-0143",143,2011/06/06 0:00:00,,0
37402,144,1,3,1,2011/04/25 0:00:00,114,0,0,\700,12,0,0,\0,0,"定期利息","H",23,4,25,0,"10102","01901",1,2011/06/06 0:00:00,"H2304-0144",144,2011/06/06 0:00:00,,0
37403,145,1,3,1,2011/04/25 0:00:00,60,0,0,\61153,114,0,0,\0,0,"水道料金","H",23,4,25,0,"13308","10102",1,2011/06/06 0:00:00,"H2304-0145",145,2011/06/06 0:00:00,,0
37404,146,1,3,1,2011/04/25 0:00:00,114,0,0,\10211000,116,0,0,\0,0,"H22年度　補助金","H",23,4,25,0,"10102","10104",1,2011/06/06 0:00:00,"H2304-0146",146,2012/04/26 0:00:00,,0
37405,139,1,3,1,2011/04/24 0:00:00,60,0,0,\38765,114,0,0,\0,0,"水道料金(若草)","H",23,4,24,0,"13308","10102",1,2011/06/06 0:00:00,"H2304-0139",139,2011/06/06 0:00:00,,0
37406,133,1,3,1,2011/04/23 0:00:00,44,0,0,\2422,113,0,0,\0,0,"NTT回線使用料","H",23,4,23,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0133",133,2011/06/06 0:00:00,,0
37407,134,1,3,1,2011/04/23 0:00:00,44,0,0,\2527,113,0,0,\0,0,"NTT回線使用料(若草)","H",23,4,23,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0134",134,2011/06/06 0:00:00,,0
37408,135,1,3,1,2011/04/23 0:00:00,142,0,0,\9995,113,0,0,\0,0,"ﾔﾌｰBB回線使用料","H",23,4,23,0,"11102","10101",1,2011/06/06 0:00:00,"H2304-0135",135,2011/06/06 0:00:00,,0
37409,136,1,3,1,2011/04/23 0:00:00,44,0,0,\525,113,0,0,\0,0,"NTT回線使用料(若草)","H",23,4,23,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0136",136,2011/06/06 0:00:00,,0
37410,127,1,3,1,2011/04/22 0:00:00,53,0,0,\2680,113,0,0,\0,0,"MV　じゃが芋","H",23,4,22,0,"13301","10101",1,2011/06/06 0:00:00,"H2304-0127",127,2011/06/06 0:00:00,,0
37411,126,1,3,1,2011/04/21 0:00:00,53,0,0,\390,113,0,0,\0,0,"MV　わらび粉","H",23,4,21,0,"13301","10101",1,2011/06/06 0:00:00,"H2304-0126",126,2011/06/06 0:00:00,,0
37412,120,1,3,1,2011/04/20 0:00:00,58,0,0,\12000,114,0,0,\0,0,"4月分　英語講師料","H",23,4,20,0,"13306","10102",1,2011/06/06 0:00:00,"H2304-0120",120,2011/06/06 0:00:00,,0
37413,121,1,3,1,2011/04/20 0:00:00,50,0,0,\10395,114,0,0,\0,0,"ｵﾘｯｸｽ","H",23,4,20,0,"13216","10102",1,2011/06/06 0:00:00,"H2304-0121",121,2011/06/06 0:00:00,,0
37414,122,1,3,1,2011/04/20 0:00:00,44,0,0,\3010,113,0,0,\0,0,"NTT回線使用料(若草)","H",23,4,20,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0122",122,2011/06/06 0:00:00,,0
37415,123,1,3,1,2011/04/20 0:00:00,44,0,0,\2545,113,0,0,\0,0,"NTT回線使用料","H",23,4,20,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0123",123,2011/06/06 0:00:00,,0
37416,124,1,3,1,2011/04/20 0:00:00,44,0,0,\2422,113,0,0,\0,0,"NTT回線使用料","H",23,4,20,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0124",124,2011/06/06 0:00:00,,0
37417,118,1,3,1,2011/04/18 0:00:00,52,0,0,\3007,113,0,0,\0,0,"松本新聞舗","H",23,4,18,0,"13225","10101",1,2011/06/06 0:00:00,"H2304-0118",118,2011/06/06 0:00:00,,0
37418,69,1,3,1,2011/04/15 0:00:00,142,0,0,\47520,114,0,0,\0,0,"2月分　ｼﾙﾊﾞｰ人材","H",23,4,15,0,"11102","10102",1,2011/06/06 0:00:00,"H2304-0069",69,2011/06/06 0:00:00,,0
37419,70,1,3,1,2011/04/15 0:00:00,171,0,0,\46700,143,0,0,\0,0,"4月分　住民税預り","H",23,4,15,0,"10113","11103",1,2011/06/06 0:00:00,"H2304-0070",70,2011/06/06 0:00:00,,0
37420,71,1,3,1,2011/04/15 0:00:00,171,0,0,\68750,10,0,0,\0,0,"4月分　職員給食費","H",23,4,15,0,"10113","01701",1,2011/06/06 0:00:00,"H2304-0071",71,2011/06/06 0:00:00,,0
37421,72,1,3,1,2011/04/15 0:00:00,171,0,0,\57475,143,0,0,\0,0,"4月分　退職共済預り","H",23,4,15,0,"10113","11103",1,2011/06/06 0:00:00,"H2304-0072",72,2011/06/06 0:00:00,,0
37422,73,1,3,1,2011/04/15 0:00:00,114,0,0,\13300,7,0,0,\0,0,"4月分　一時保育料","H",23,4,15,0,"10102","01401",1,2011/06/06 0:00:00,"H2304-0073",73,2011/06/06 0:00:00,,0
37423,74,1,3,1,2011/04/15 0:00:00,143,0,0,\36050,163,0,0,\0,0,"4月分　所得税支払い","H",23,4,15,0,"11103","10112",1,2011/06/06 0:00:00,"H2304-0074",74,2011/06/06 0:00:00,,0
37424,75,1,3,1,2011/04/15 0:00:00,143,0,0,\132800,163,0,0,\0,0,"4月分　住民税支払い","H",23,4,15,0,"11103","10112",1,2011/06/06 0:00:00,"H2304-0075",75,2011/06/06 0:00:00,,0
37425,76,1,3,1,2011/04/15 0:00:00,114,0,0,\430650,6,0,0,\0,0,"4月分　加東市運営費(若草)","H",23,4,15,0,"10102","01301",1,2011/06/06 0:00:00,"H2304-0076",76,2011/06/06 0:00:00,,0
37426,77,1,3,1,2011/04/15 0:00:00,114,0,0,\3000000,6,0,0,\0,0,"4月分　加東市運営費","H",23,4,15,0,"10102","01301",1,2011/06/06 0:00:00,"H2304-0077",77,2011/06/06 0:00:00,,0
37427,78,1,3,1,2011/04/15 0:00:00,142,0,0,\5910,114,0,0,\0,0,"3月分　ｶﾞｽ料金","H",23,4,15,0,"11102","10102",1,2011/06/06 0:00:00,"H2304-0078",78,2011/06/06 0:00:00,,0
37428,79,1,3,1,2011/04/15 0:00:00,29,0,0,\339700,171,0,0,\0,0,"4月分　職員俸給(若草)","H",23,4,15,0,"13102","10113",1,2011/06/06 0:00:00,"H2304-0079",79,2011/06/06 0:00:00,,0
37429,80,1,3,1,2011/04/15 0:00:00,142,0,0,\34380,171,0,0,\0,0,"3月分　超勤手当(若草)","H",23,4,15,0,"11102","10113",1,2011/06/06 0:00:00,"H2304-0080",80,2011/06/06 0:00:00,,0
37430,81,1,3,1,2011/04/15 0:00:00,171,0,0,\272653,143,0,0,\0,0,"4月分　社保預り","H",23,4,15,0,"10113","11103",1,2011/06/06 0:00:00,"H2304-0081",81,2011/06/06 0:00:00,,0
37431,82,1,3,1,2011/04/15 0:00:00,44,0,0,\1890,113,0,0,\0,0,"JA　GMOｲﾝﾀｰﾈｯﾄ","H",23,4,15,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0082",82,2011/06/06 0:00:00,,0
37432,83,1,3,1,2011/04/15 0:00:00,54,0,0,\1342,113,0,0,\0,0,"ﾗｲﾌｫｰﾄ　ﾊﾞﾝﾄﾞｴｲﾄﾞ代","H",23,4,15,0,"13302","10101",1,2011/06/06 0:00:00,"H2304-0083",83,2011/06/06 0:00:00,,0
37433,84,1,3,1,2011/04/15 0:00:00,48,0,0,\420,113,0,0,\0,0,"振込手数料","H",23,4,15,0,"13214","10101",1,2011/06/06 0:00:00,"H2304-0084",84,2011/06/06 0:00:00,,0
37434,85,1,3,1,2011/04/15 0:00:00,171,0,0,\36050,143,0,0,\0,0,"4月分　所得税預り","H",23,4,15,0,"10113","11103",1,2011/06/06 0:00:00,"H2304-0085",85,2011/06/06 0:00:00,,0
37435,86,1,3,1,2011/04/15 0:00:00,31,0,0,\250670,171,0,0,\0,0,"4月分　非常勤賃金(若草)","H",23,4,15,0,"13104","10113",1,2011/06/06 0:00:00,"H2304-0086",86,2011/06/06 0:00:00,,0
37436,87,1,3,1,2011/04/15 0:00:00,30,0,0,\10300,171,0,0,\0,0,"4月分　職員諸手当(若草)","H",23,4,15,0,"13103","10113",1,2011/06/06 0:00:00,"H2304-0087",87,2011/06/06 0:00:00,,0
37437,88,1,3,1,2011/04/15 0:00:00,29,0,0,\1621500,171,0,0,\0,0,"4月分　職員俸給","H",23,4,15,0,"13102","10113",1,2011/06/06 0:00:00,"H2304-0088",88,2011/06/06 0:00:00,,0
37438,89,1,3,1,2011/04/15 0:00:00,30,0,0,\98788,171,0,0,\0,0,"4月分　職員諸手当","H",23,4,15,0,"13103","10113",1,2011/06/06 0:00:00,"H2304-0089",89,2011/06/06 0:00:00,,0
37439,90,1,3,1,2011/04/15 0:00:00,142,0,0,\25120,171,0,0,\0,0,"3月分　超勤手当","H",23,4,15,0,"11102","10113",1,2011/06/06 0:00:00,"H2304-0090",90,2011/06/06 0:00:00,,0
37440,91,1,3,1,2011/04/15 0:00:00,31,0,0,\146140,171,0,0,\0,0,"4月分　非常勤賃金","H",23,4,15,0,"13104","10113",1,2011/06/06 0:00:00,"H2304-0091",91,2011/06/06 0:00:00,,0
37441,92,1,3,1,2011/04/15 0:00:00,171,0,0,\2030327,114,0,0,\0,0,"4月分　職員給与","H",23,4,15,0,"10113","10102",1,2011/06/06 0:00:00,"H2304-0092",92,2011/06/06 0:00:00,,0
37442,93,1,3,1,2011/04/15 0:00:00,171,0,0,\14643,34,0,0,\0,0,"4月分　雇用預り","H",23,4,15,0,"10113","13107",1,2011/06/06 0:00:00,"H2304-0093",93,2011/06/06 0:00:00,,0
37443,64,1,3,1,2011/04/13 0:00:00,54,0,0,\796,113,0,0,\0,0,"ｲｵﾝ　ｺﾞﾑ手袋(若草)","H",23,4,13,0,"13302","10101",1,2011/06/06 0:00:00,"H2304-0064",64,2011/06/06 0:00:00,,0
37444,65,1,3,1,2011/04/13 0:00:00,58,0,0,\796,113,0,0,\0,0,"ｲｵﾝ　鉛筆","H",23,4,13,0,"13306","10101",1,2011/06/06 0:00:00,"H2304-0065",65,2011/06/06 0:00:00,,0
37445,66,1,3,1,2011/04/13 0:00:00,58,0,0,\525,113,0,0,\0,0,"ﾀﾞｲｿｰ　消しｺﾞﾑ代","H",23,4,13,0,"13306","10101",1,2011/06/06 0:00:00,"H2304-0066",66,2011/06/06 0:00:00,,0
37446,60,1,3,1,2011/04/10 0:00:00,54,0,0,\376,113,0,0,\0,0,"ﾗｲﾌｫｰﾄ　洗剤(若草)","H",23,4,10,0,"13302","10101",1,2011/06/06 0:00:00,"H2304-0060",60,2011/06/06 0:00:00,,0
37447,61,1,3,1,2011/04/10 0:00:00,53,0,0,\2930,113,0,0,\0,0,"ﾗｲﾌｫｰﾄ　粉ﾐﾙｸ","H",23,4,10,0,"13301","10101",1,2011/06/06 0:00:00,"H2304-0061",61,2011/06/06 0:00:00,,0
37448,56,1,3,1,2011/04/09 0:00:00,38,0,0,\705,113,0,0,\0,0,"ﾗｲﾌｫｰﾄ　領収証代","H",23,4,9,0,"13204","10101",1,2011/06/06 0:00:00,"H2304-0056",56,2011/06/06 0:00:00,,0
37449,57,1,3,1,2011/04/09 0:00:00,53,0,0,\444,113,0,0,\0,0,"MV　角砂糖代","H",23,4,9,0,"13301","10101",1,2011/06/06 0:00:00,"H2304-0057",57,2011/06/06 0:00:00,,0
37450,58,1,3,1,2011/04/09 0:00:00,38,0,0,\1044,113,0,0,\0,0,"MV　修正ﾃｰﾌﾟ","H",23,4,9,0,"13204","10101",1,2011/06/06 0:00:00,"H2304-0058",58,2011/06/06 0:00:00,,0
37451,55,1,3,1,2011/04/08 0:00:00,44,0,0,\720,113,0,0,\0,0,"郵便局　郵送料","H",23,4,8,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0055",55,2011/06/06 0:00:00,,0
37452,51,1,3,1,2011/04/07 0:00:00,50,0,0,\21000,114,0,0,\0,0,"日立　ﾘｰｽ料","H",23,4,7,0,"13216","10102",1,2011/06/06 0:00:00,"H2304-0051",51,2011/06/06 0:00:00,,0
37453,52,1,3,1,2011/04/07 0:00:00,44,0,0,\580,113,0,0,\0,0,"郵便局　ﾚﾀｯｸｽ","H",23,4,7,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0052",52,2011/06/06 0:00:00,,0
37454,41,1,3,1,2011/04/06 0:00:00,142,0,0,\78750,114,0,0,\0,0,"KIｼｽﾃﾑ　会計処理","H",23,4,6,0,"11102","10102",1,2011/06/06 0:00:00,"H2304-0041",41,2011/06/06 0:00:00,,0
37455,42,1,3,1,2011/04/06 0:00:00,142,0,0,\735,114,0,0,\0,0,"振込手数料","H",23,4,6,0,"11102","10102",1,2011/06/06 0:00:00,"H2304-0042",42,2011/06/06 0:00:00,,0
37456,43,1,3,1,2011/04/06 0:00:00,35,0,0,\2520,113,0,0,\0,0,"検査ｾﾝﾀｰ　検便代(若草)","H",23,4,6,0,"13201","10101",1,2011/06/06 0:00:00,"H2304-0043",43,2011/06/06 0:00:00,,0
37457,44,1,3,1,2011/04/06 0:00:00,35,0,0,\4410,113,0,0,\0,0,"検査ｾﾝﾀｰ　検便代","H",23,4,6,0,"13201","10101",1,2011/06/06 0:00:00,"H2304-0044",44,2011/06/06 0:00:00,,0
37458,45,1,3,1,2011/04/06 0:00:00,163,0,0,\1000000,114,0,0,\0,0,"当座預金補充","H",23,4,6,0,"10112","10102",1,2011/06/06 0:00:00,"H2304-0045",45,2011/06/06 0:00:00,,0
37459,46,1,3,1,2011/04/06 0:00:00,142,0,0,\10395,114,0,0,\0,0,"KIｼｽﾃﾑ　仕訳伝票","H",23,4,6,0,"11102","10102",1,2011/06/06 0:00:00,"H2304-0046",46,2011/06/06 0:00:00,,0
37460,47,1,3,1,2011/04/06 0:00:00,53,0,0,\864,113,0,0,\0,0,"MV　菓子(若草)","H",23,4,6,0,"13301","10101",1,2011/06/06 0:00:00,"H2304-0047",47,2011/06/06 0:00:00,,0
37461,48,1,3,1,2011/04/06 0:00:00,44,0,0,\600,113,0,0,\0,0,"郵便局　郵送料","H",23,4,6,0,"13210","10101",1,2011/06/06 0:00:00,"H2304-0048",48,2011/06/06 0:00:00,,0
37462,29,1,3,1,2011/04/05 0:00:00,64,0,0,\1190,113,0,0,\0,0,"播州交通　ﾀｸｼｰ(若草)","H",23,4,5,0,"13312","10101",1,2011/06/06 0:00:00,"H2304-0029",29,2011/06/06 0:00:00,,0
37463,30,1,3,1,2011/04/05 0:00:00,64,0,0,\1190,113,0,0,\0,0,"播州交通　ﾀｸｼｰ(若草)","H",23,4,5,0,"13312","10101",1,2011/06/06 0:00:00,"H2304-0030",30,2011/06/06 0:00:00,,0
37464,31,1,3,1,2011/04/05 0:00:00,142,0,0,\7350,114,0,0,\0,0,"3月分　第一電子","H",23,4,5,0,"11102","10102",1,2011/06/06 0:00:00,"H2304-0031",31,2011/06/06 0:00:00,,0
37465,32,1,3,1,2011/04/05 0:00:00,142,0,0,\11973,114,0,0,\0,0,"3月分　第一電子","H",23,4,5,0,"11102","10102",1,2011/06/06 0:00:00,"H2304-0032",32,2011/06/06 0:00:00,,0
37466,33,1,3,1,2011/04/05 0:00:00,39,0,0,\640,113,0,0,\0,0,"吉田印房　ｺﾞﾑ印代","H",23,4,5,0,"13205","10101",1,2011/06/06 0:00:00,"H2304-0033",33,2011/06/06 0:00:00,,0
37467,21,1,3,1,2011/04/04 0:00:00,142,0,0,\49680,114,0,0,\0,0,"3月分　ｼﾙﾊﾞｰ人材","H",23,4,4,0,"11102","10102",1,2011/06/06 0:00:00,"H2304-0021",21,2011/06/06 0:00:00,,0
37468,22,1,3,1,2011/04/04 0:00:00,142,0,0,\354321,114,0,0,\0,0,"ｴｰｺｰﾌﾟ","H",23,4,4,0,"11102","10102",1,2011/06/06 0:00:00,"H2304-0022",22,2011/07/06 0:00:00,,0
37469,23,1,3,1,2011/04/04 0:00:00,37,0,0,\15000,114,0,0,\0,0,"井澤講師料","H",23,4,4,0,"13203","10102",1,2011/06/06 0:00:00,"H2304-0023",23,2011/06/06 0:00:00,,0
37470,24,1,3,1,2011/04/04 0:00:00,142,0,0,\420,114,0,0,\0,0,"振込手数料","H",23,4,4,0,"11102","10102",1,2011/06/06 0:00:00,"H2304-0024",24,2011/07/06 0:00:00,,0
37471,25,1,3,1,2011/04/04 0:00:00,58,0,0,\1700,113,0,0,\0,0,"前田生花　花","H",23,4,4,0,"13306","10101",1,2011/06/06 0:00:00,"H2304-0025",25,2011/06/06 0:00:00,,0
37472,19,1,3,1,2011/04/03 0:00:00,53,0,0,\1680,113,0,0,\0,0,"ｷﾘﾝ堂　粉ﾐﾙｸ(若草)","H",23,4,3,0,"13301","10101",1,2011/06/06 0:00:00,"H2304-0019",19,2011/08/05 0:00:00,,0
37473,15,1,3,1,2011/04/02 0:00:00,53,0,0,\394,113,0,0,\0,0,"MV　ﾊﾟﾝ","H",23,4,2,0,"13301","10101",1,2011/06/06 0:00:00,"H2304-0015",15,2012/04/19 0:00:00,,0
37474,16,1,3,1,2011/04/02 0:00:00,45,0,0,\4081,113,0,0,\0,0,"秋津保　ｹｰｷ代","H",23,4,2,0,"13211","10101",1,2011/06/06 0:00:00,"H2304-0016",16,2011/06/06 0:00:00,,0
37475,17,1,3,1,2011/04/02 0:00:00,45,0,0,\1540,113,0,0,\0,0,"MV　ﾌﾞﾗｲﾄ詰替え用","H",23,4,2,0,"13211","10101",1,2011/06/06 0:00:00,"H2304-0017",17,2011/06/06 0:00:00,,0
37476,1,1,3,1,2011/04/01 0:00:00,113,0,0,\70000,114,0,0,\0,0,"小口現金引出し","H",23,4,1,0,"10101","10102",1,2011/06/06 0:00:00,"H2304-0001",1,2012/06/25 0:00:00,,0
